/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.6/cv2/conv/Conv,/model.7/conv/Conv,output0
0,0,1,0,0,1,0,1,0,0,1,1,39.80658721923828
1,0,1,1,1,0,1,1,1,0,0,0,29.63995361328125
0,0,1,0,1,1,1,1,0,0,0,1,39.699459075927734
1,0,1,1,1,0,0,1,1,0,0,1,29.884552001953125
0,0,1,0,1,0,0,0,0,1,1,1,40.15251922607422
1,0,0,0,1,1,0,0,1,0,0,0,30.099750518798828
1,1,1,0,0,0,1,0,0,1,1,1,29.5255184173584
1,0,0,1,0,0,1,1,0,1,1,0,29.627243041992188
1,1,0,1,1,0,1,0,0,0,1,1,29.565622329711914
1,0,1,0,1,1,0,0,1,1,1,1,29.775714874267578
1,1,0,0,1,0,1,1,1,0,1,1,29.51865577697754
0,0,0,0,0,1,1,0,0,0,1,1,40.015541076660156
1,0,1,0,0,1,0,0,1,0,0,0,29.964929580688477
1,1,1,1,1,1,0,0,0,1,1,0,29.67336654663086
1,0,0,1,1,1,1,1,1,0,0,0,29.7401065826416
1,0,1,1,0,0,0,1,1,0,1,1,29.75786781311035
1,1,1,0,1,1,1,1,0,1,0,1,29.56534767150879
1,1,1,1,1,1,0,0,0,0,0,1,29.855703353881836
0,1,1,0,0,1,0,0,1,1,0,0,40.293846130371094
1,0,0,1,0,1,1,0,0,1,0,1,29.84389877319336
0,0,0,0,0,0,1,1,0,0,0,1,41.122196197509766
1,1,1,0,1,0,0,0,0,0,1,0,29.726390838623047
1,0,1,1,0,1,0,1,1,1,1,1,29.767934799194336
0,0,0,1,0,1,0,1,1,0,0,0,44.56168746948242
1,0,1,0,0,0,1,0,0,0,1,1,29.625003814697266
1,0,0,1,0,0,0,1,0,0,1,1,29.93136978149414
0,0,0,0,1,0,0,1,0,1,1,0,41.28049850463867
0,1,0,0,0,1,1,1,1,0,1,0,37.92825698852539
1,0,1,0,0,1,1,0,1,0,0,0,29.74872398376465
1,1,0,0,0,1,0,1,0,1,0,0,29.98787498474121
0,0,0,0,1,1,0,0,1,1,0,1,44.21018981933594
0,0,0,0,0,0,0,1,0,0,1,1,41.4617805480957
0,0,1,1,0,1,0,1,0,1,1,1,39.752254486083984
1,0,0,1,1,1,0,1,1,1,0,1,30.0436954498291
0,0,0,1,1,1,0,0,1,1,1,1,41.604434967041016
1,0,1,1,1,0,0,1,1,0,1,0,29.74337387084961
0,1,0,0,1,0,1,0,1,1,1,1,37.9043083190918
0,0,1,1,0,1,0,0,1,0,1,1,40.99295425415039
1,0,1,1,0,0,1,0,1,0,0,0,29.723052978515625
1,1,0,1,0,1,0,0,1,0,0,1,29.926437377929688
0,0,0,0,0,0,1,0,0,1,1,0,40.29233932495117
1,1,1,1,0,1,0,1,1,1,0,1,29.732501983642578
1,0,0,0,0,1,1,1,1,0,0,1,29.80059242248535
1,1,1,1,0,0,1,0,1,0,0,0,29.578044891357422
0,0,1,0,1,1,1,1,0,0,0,0,40.089027404785156
0,1,1,0,1,0,0,0,1,0,1,1,38.78870391845703
1,0,0,1,1,0,0,1,1,1,0,0,30.027883529663086
1,0,0,1,0,0,0,1,1,0,0,0,30.0444278717041
0,1,0,0,0,0,1,1,1,0,1,0,37.937255859375
0,0,0,1,0,0,1,1,1,1,1,1,38.74565124511719
1,1,0,0,1,1,0,0,1,1,1,1,29.780344009399414
1,1,1,1,0,0,1,1,0,0,1,1,29.460906982421875
0,1,0,1,1,0,1,0,1,0,0,1,38.16014862060547
1,1,1,1,1,0,0,0,0,1,1,0,29.674007415771484
1,0,0,0,0,1,1,0,1,1,0,0,29.864139556884766
0,0,1,0,0,0,0,1,1,1,0,1,41.26352310180664
1,0,1,1,1,0,0,0,0,1,0,0,29.928577423095703
0,0,1,1,0,1,1,1,0,0,1,0,38.503662109375
1,0,0,0,0,1,0,0,1,0,0,1,30.15668296813965
1,1,1,1,0,0,0,1,0,1,1,0,29.648868560791016
1,1,1,0,1,0,1,0,0,1,1,1,29.496179580688477
1,1,1,0,1,1,1,0,0,0,0,1,29.657642364501953
1,1,0,1,0,0,0,0,1,1,1,0,29.772541046142578
1,0,0,1,0,0,1,1,1,1,1,1,29.6439151763916
0,1,1,1,1,0,0,1,1,1,1,0,38.334571838378906
0,0,1,0,1,0,1,1,0,1,0,1,39.604278564453125
0,0,0,0,1,0,0,0,1,0,0,0,45.392208099365234
1,0,0,0,1,1,1,1,1,0,0,1,29.784076690673828
0,0,0,1,0,0,1,1,1,0,0,1,40.08448791503906
0,1,0,0,0,0,1,1,1,1,0,1,38.18299102783203
0,1,1,1,0,0,0,0,1,0,1,0,39.89219665527344
1,0,1,1,1,0,0,0,0,0,1,0,29.79232406616211
1,1,0,1,1,1,1,0,1,0,0,0,29.60422706604004
0,0,1,0,1,1,1,1,1,0,0,0,39.260841369628906
1,0,1,0,1,1,1,1,1,0,0,0,29.662342071533203
0,1,0,0,0,0,1,0,1,0,0,1,39.385475158691406
1,1,1,1,0,1,1,0,1,1,0,1,29.59200668334961
0,1,1,0,1,0,0,1,1,0,1,0,38.417076110839844
1,0,1,0,1,0,1,1,0,1,0,1,29.68842124938965
1,0,0,0,0,0,0,1,0,1,1,1,29.935993194580078
1,1,1,0,0,1,1,1,0,1,1,1,29.454076766967773
1,1,0,0,0,0,1,1,0,0,0,1,29.705575942993164
0,1,1,0,0,1,0,1,1,0,0,0,39.568729400634766
1,1,1,0,1,0,1,0,1,0,0,1,29.56985855102539
1,1,1,1,0,0,0,1,1,0,1,1,29.62369728088379
0,1,1,1,0,1,0,1,1,0,0,1,39.411319732666016
1,0,0,0,0,1,1,0,0,1,0,1,29.878808975219727
0,1,0,1,0,1,1,1,0,1,1,0,38.093360900878906
1,1,0,1,0,1,0,0,0,1,1,1,29.814870834350586
0,1,1,0,1,1,1,1,1,1,0,1,37.310142517089844
0,1,0,1,0,0,0,0,1,1,1,0,41.084293365478516
1,0,1,0,1,0,1,0,0,0,0,0,29.754806518554688
1,1,1,1,0,0,0,1,0,0,0,0,29.810338973999023
1,1,1,0,0,0,1,1,0,0,1,1,29.48293113708496
0,0,0,0,0,1,1,0,0,1,1,0,40.27495193481445
1,1,0,1,0,1,1,0,0,0,0,1,29.709171295166016
0,1,1,1,1,1,1,1,0,0,0,0,38.52570343017578
0,1,0,0,1,1,0,0,1,1,1,0,40.269386291503906
0,1,1,1,1,1,1,1,0,1,1,0,37.46492385864258
0,1,0,0,1,1,1,0,1,1,1,0,38.066383361816406
0,0,1,0,1,1,1,0,1,0,0,1,39.87123489379883
1,0,0,1,0,0,1,1,0,1,0,1,29.791889190673828
1,1,0,0,1,1,1,0,0,1,0,1,29.716442108154297
0,0,1,0,1,0,1,0,1,1,1,1,38.57555389404297
1,0,1,1,0,1,1,0,1,0,0,1,29.738292694091797
1,0,0,0,0,0,0,0,1,1,0,0,30.13724136352539
1,0,1,1,1,0,1,1,1,0,1,1,29.545665740966797
1,0,0,0,1,0,0,0,0,1,1,1,29.94707679748535
1,0,0,1,1,0,0,1,0,0,1,0,29.929264068603516
0,0,1,1,0,0,1,1,1,0,1,1,38.30772018432617
1,1,1,1,1,0,1,0,1,0,1,1,29.434133529663086
0,1,0,0,1,1,1,1,1,1,1,1,37.311702728271484
0,0,0,0,1,1,1,1,0,0,0,0,40.78031921386719
0,0,1,0,0,0,1,1,0,0,1,0,38.59566879272461
0,1,1,1,1,1,1,0,0,1,0,0,39.115943908691406
1,0,0,1,0,0,1,1,1,0,0,1,29.762859344482422
1,0,1,1,1,1,1,0,1,1,0,0,29.655624389648438
1,0,0,1,0,1,0,0,0,0,1,0,29.936756134033203
1,1,1,0,1,0,0,1,0,1,1,1,29.674596786499023
1,0,1,0,1,0,1,1,1,0,0,1,29.670047760009766
1,0,1,0,0,1,1,0,0,0,1,1,29.623119354248047
1,1,0,1,1,0,1,1,0,0,1,1,29.511112213134766
0,1,1,1,1,0,1,0,0,1,0,1,38.851531982421875
1,0,0,0,0,1,1,1,0,0,0,0,29.838855743408203
1,1,1,0,0,1,1,1,1,0,1,0,29.414270401000977
0,1,1,1,1,0,1,1,1,1,1,1,36.999786376953125
0,0,0,0,1,1,0,0,1,1,1,0,42.11901092529297
0,0,0,1,1,1,0,1,1,1,1,1,40.72269821166992
0,1,0,1,0,0,1,1,0,1,1,1,37.90980911254883
1,0,1,0,0,1,1,1,1,0,0,1,29.686447143554688
0,0,0,0,0,0,1,1,0,1,1,0,39.072391510009766
1,0,0,0,0,0,1,1,1,0,1,0,29.648143768310547
0,0,1,1,1,1,1,0,0,0,0,0,41.23692321777344
1,0,1,1,0,1,0,0,1,0,0,1,29.958642959594727
0,1,0,1,0,1,0,1,1,1,0,0,40.66389083862305
1,0,0,0,1,1,0,0,0,1,1,1,29.94623374938965
1,0,0,0,0,0,1,0,1,1,0,0,29.86513328552246
0,0,1,0,1,1,1,0,1,0,1,0,38.860538482666016
1,0,1,0,1,1,1,0,1,0,0,0,29.700057983398438
1,0,1,1,1,0,1,0,1,1,0,1,29.66900634765625
1,0,0,1,0,1,1,0,1,1,1,1,29.711929321289062
0,0,0,0,1,0,0,1,1,0,1,1,40.95014190673828
1,0,0,0,0,1,0,1,1,0,0,1,30.111480712890625
0,1,0,1,1,0,1,1,0,0,0,0,38.65882110595703
1,0,0,1,1,1,1,0,1,1,1,1,29.648046493530273
0,0,0,1,1,1,0,1,0,0,1,0,41.22367477416992
0,1,1,0,0,0,1,1,0,1,0,0,38.97196960449219
0,0,0,0,1,0,1,0,1,1,1,1,39.088111877441406
1,0,0,1,0,1,1,0,0,0,0,1,29.869842529296875
1,0,1,0,1,1,1,1,1,1,1,1,29.549673080444336
0,0,1,0,0,0,0,0,0,1,0,0,46.01366424560547
0,0,1,1,0,0,0,0,0,1,1,1,41.01912307739258
1,1,0,0,1,1,1,1,1,0,0,1,29.601064682006836
1,1,0,1,1,0,0,1,1,1,1,1,29.740182876586914
1,0,0,1,1,1,1,1,1,0,1,1,29.63631820678711
1,0,0,1,1,1,1,0,1,0,1,0,29.652725219726562
0,1,1,1,0,1,0,1,0,0,1,0,39.207149505615234
1,1,0,1,0,1,1,1,1,0,0,0,29.55027198791504
1,0,1,1,1,1,1,0,1,1,1,1,29.545074462890625
1,0,1,1,1,1,1,0,1,0,1,1,29.553455352783203
1,0,1,1,0,0,1,0,1,1,0,0,29.720157623291016
1,0,1,1,1,1,0,0,1,1,1,0,29.7276611328125
0,0,0,1,0,1,0,1,0,0,1,0,41.74774169921875
0,0,0,0,1,1,0,1,0,0,1,1,40.97336196899414
1,1,1,0,0,1,1,1,0,1,0,1,29.58914566040039
0,0,1,1,1,1,0,1,1,1,1,0,39.50239944458008
1,0,1,1,0,0,0,1,1,1,0,1,29.901676177978516
0,1,0,1,1,0,1,0,0,0,0,0,39.4755859375
1,0,1,1,1,0,1,1,0,1,0,1,29.663244247436523
1,0,1,1,0,0,1,1,0,0,1,0,29.549829483032227
1,1,1,1,1,1,1,1,0,1,1,0,29.437097549438477
1,0,0,0,0,1,1,1,1,1,0,0,29.790578842163086
1,1,0,0,0,0,0,0,0,1,1,0,29.84426498413086
0,1,0,1,1,1,0,1,0,1,0,1,41.06559371948242
0,1,0,0,0,1,1,0,1,0,0,0,39.541526794433594
1,1,1,1,1,0,0,1,1,0,0,1,29.727563858032227
1,1,0,0,0,0,1,1,1,0,1,0,29.491649627685547
0,1,1,0,0,0,1,0,1,1,0,0,38.731544494628906
0,0,1,0,1,0,0,1,1,0,1,1,39.38975143432617
0,0,1,0,0,0,0,1,1,0,0,0,41.89847946166992
0,1,1,0,0,1,0,0,1,0,1,1,39.6761360168457
0,1,0,0,1,0,0,0,0,1,1,0,40.80396270751953
1,0,1,0,1,0,0,0,0,0,1,1,29.820629119873047
1,0,1,1,1,1,0,1,1,0,0,0,29.8719539642334
1,1,1,1,1,0,1,0,1,0,0,1,29.54546546936035
1,1,1,0,1,0,0,0,0,0,0,1,29.880945205688477
1,0,1,0,1,0,0,0,1,1,0,1,29.921533584594727
0,0,0,0,1,0,1,1,0,0,1,1,38.44004440307617
1,1,1,0,1,1,1,1,0,0,1,1,29.474191665649414
0,1,1,1,0,1,0,1,1,1,1,0,38.84654235839844
0,1,0,0,0,1,0,1,0,1,1,0,40.57455062866211
1,1,1,1,0,0,1,1,1,0,0,1,29.4931583404541
0,0,1,1,0,0,1,0,0,1,1,0,39.64299774169922
1,1,0,0,1,0,0,0,1,0,0,1,29.944665908813477
1,0,0,0,0,1,1,1,1,0,1,0,29.64700698852539
0,1,0,0,0,1,0,0,1,1,0,0,42.34906768798828
0,1,1,0,0,0,1,1,0,1,1,0,37.90385437011719
0,0,1,1,0,0,1,1,1,0,0,0,39.92078399658203
0,0,1,1,1,0,0,1,0,1,0,0,41.75017166137695
0,1,0,1,1,0,1,1,0,1,0,0,38.48908615112305
0,0,1,1,1,0,1,1,0,0,1,0,38.22285079956055
1,0,0,1,0,1,1,1,0,1,0,0,29.784048080444336
1,0,0,1,1,1,0,1,1,1,1,1,29.8997802734375
0,1,0,0,0,0,1,1,0,0,1,1,38.04798126220703
1,0,1,1,1,1,0,0,0,1,1,1,29.766910552978516
0,0,1,0,1,1,0,0,0,0,1,1,40.287132263183594
1,0,0,1,1,0,1,0,0,1,0,1,29.822778701782227
0,0,1,1,0,0,1,1,1,0,1,0,38.516300201416016
1,0,1,0,1,0,1,0,1,1,1,0,29.557769775390625
0,0,1,1,0,1,1,0,0,0,1,0,39.69870376586914
1,1,0,1,1,1,1,1,1,0,1,1,29.471908569335938
1,1,0,0,0,1,0,1,0,1,1,0,29.8109073638916
0,1,0,1,0,1,0,0,0,1,1,0,41.58890151977539
1,0,1,1,0,1,0,1,1,1,0,1,29.899105072021484
1,1,1,0,1,0,0,1,1,1,1,1,29.651147842407227
0,1,1,1,0,0,1,0,0,1,0,0,40.24686813354492
0,1,0,1,0,0,0,0,1,1,0,1,41.695350646972656
0,0,1,1,0,1,0,1,0,1,0,0,42.69518280029297
1,0,0,1,1,0,0,0,0,0,1,0,29.938405990600586
1,0,1,1,1,1,0,1,1,0,1,1,29.762374877929688
1,1,1,1,0,1,0,0,1,0,0,0,29.790771484375
0,1,1,0,1,0,0,0,0,0,1,1,39.308658599853516
0,1,0,0,1,1,1,1,1,0,0,1,37.85068130493164
1,0,0,1,0,0,1,0,0,0,1,0,29.70176124572754
1,0,1,1,0,1,1,1,0,0,0,1,29.702449798583984
0,1,0,0,0,0,1,1,0,1,0,0,39.39485168457031
0,0,1,1,0,1,1,0,0,0,0,0,43.282676696777344
0,1,0,0,0,0,0,1,0,1,1,1,40.33470916748047
1,0,0,1,1,1,0,1,0,1,0,0,30.08331871032715
0,1,1,0,0,1,1,0,0,1,0,0,40.24759292602539
1,0,0,1,0,1,1,0,1,0,1,1,29.704593658447266
0,0,0,0,1,0,0,0,0,0,0,1,46.92425537109375
0,1,0,1,1,0,1,0,0,0,1,1,38.16566467285156
0,1,1,1,0,0,1,0,0,0,1,1,38.612648010253906
0,0,1,0,1,1,1,0,0,0,1,1,38.75071716308594
0,0,1,1,1,0,1,0,1,1,0,0,39.87272262573242
1,0,0,0,0,1,1,0,1,1,1,0,29.717472076416016
0,0,1,1,0,0,0,0,1,0,1,1,41.01294708251953
0,0,1,0,1,1,1,0,0,0,0,0,41.319175720214844
0,0,0,0,0,0,1,1,1,0,0,1,40.29109191894531
0,0,0,0,1,0,1,0,1,0,1,0,39.39726257324219
0,1,1,0,1,1,1,1,1,0,1,0,37.22677993774414
1,0,1,1,0,0,0,0,0,1,0,0,29.960613250732422
1,0,1,0,1,1,1,1,0,0,1,1,29.579578399658203
1,0,1,1,1,0,0,0,1,0,1,0,29.7445068359375
0,1,0,1,1,0,0,0,0,0,0,0,42.783206939697266
0,0,1,0,0,1,0,0,0,1,1,1,41.123451232910156
1,0,1,1,1,1,0,1,0,0,1,0,29.777252197265625
1,1,0,1,0,0,0,0,1,1,0,0,29.919652938842773
1,0,0,0,1,1,0,0,0,0,0,1,30.18971824645996
0,1,0,1,0,0,1,1,0,1,1,0,38.10144805908203
1,0,0,1,0,1,1,0,0,1,1,0,29.689376831054688
1,1,1,0,1,0,0,0,1,1,0,1,29.776996612548828
0,0,1,0,1,1,1,1,0,1,1,1,38.00069808959961
1,1,0,1,0,1,1,0,1,1,1,0,29.531564712524414
0,1,0,0,1,0,1,1,1,0,1,1,37.38140869140625
1,0,0,0,0,0,0,1,1,0,1,0,29.90987205505371
1,1,1,1,1,1,0,0,1,1,0,0,29.729705810546875
1,1,1,1,1,0,1,1,0,1,1,1,29.435436248779297
1,0,1,1,1,1,0,1,1,0,0,1,29.883075714111328
1,0,0,1,0,0,0,1,1,0,1,1,29.9020938873291
1,0,1,1,1,1,0,1,0,0,0,0,29.925125122070312
1,0,1,0,1,0,1,1,1,0,0,0,29.66415023803711
1,1,0,0,0,0,0,1,1,0,0,1,29.913745880126953
0,0,1,0,0,1,1,1,0,0,0,1,40.370384216308594
0,0,1,0,0,1,0,1,1,1,0,0,41.53863525390625
1,1,0,0,0,1,1,0,0,0,0,0,29.756107330322266
1,1,0,0,0,0,1,1,1,0,0,0,29.599727630615234
0,1,0,1,1,1,0,0,1,1,1,0,40.001033782958984
1,1,0,1,1,0,1,0,1,1,0,1,29.59857177734375
0,1,0,0,1,0,1,1,1,0,1,0,37.5533332824707
0,1,1,0,1,0,1,0,0,0,0,1,39.043601989746094
0,1,0,1,0,1,0,0,1,1,0,1,41.67969512939453
0,0,0,0,0,1,0,0,1,1,1,0,43.519954681396484
1,1,1,0,0,1,0,1,1,0,0,1,29.74630355834961
1,1,0,0,0,0,0,1,0,1,1,0,29.812397003173828
1,0,1,0,0,0,1,0,1,0,1,1,29.6314640045166
1,1,1,1,1,0,0,0,0,0,0,0,29.849746704101562
1,0,0,1,0,1,1,0,0,0,1,0,29.701183319091797
0,1,1,1,0,0,0,0,1,1,0,1,40.202083587646484
1,1,0,1,1,0,1,0,1,0,1,0,29.49127197265625
0,1,1,0,1,0,1,0,0,1,0,0,39.121788024902344
0,0,0,0,0,0,1,1,0,0,1,1,38.80230712890625
1,1,0,0,0,0,1,0,0,1,0,1,29.73056411743164
0,0,1,0,1,1,0,1,1,1,0,1,40.45089340209961
1,1,1,1,1,0,1,1,1,0,1,1,29.42494773864746
1,0,0,1,1,1,1,1,1,1,1,1,29.616342544555664
0,0,1,1,1,0,1,0,0,0,1,0,39.00304412841797
1,0,0,1,0,1,1,0,1,0,1,0,29.685161590576172
0,0,0,1,1,1,1,1,1,0,1,0,38.5628776550293
0,1,1,0,0,0,0,0,1,1,0,1,40.17475509643555
1,0,1,0,0,0,1,1,1,1,1,1,29.570587158203125
1,0,1,0,0,0,1,0,1,1,1,0,29.61467933654785
1,0,0,1,1,1,0,0,0,1,0,0,30.111547470092773
1,0,0,1,1,1,0,1,0,1,1,1,29.916921615600586
1,0,0,1,1,1,0,1,1,0,1,1,29.9127197265625
0,1,1,0,0,0,0,0,1,0,1,0,39.9018440246582
0,0,0,1,1,1,1,0,0,0,1,0,39.479583740234375
1,0,1,0,1,0,1,0,1,0,1,0,29.570297241210938
1,0,0,1,0,0,0,0,0,1,1,1,29.948760986328125
1,1,0,1,1,0,0,1,1,1,0,1,29.85361099243164
0,1,1,1,0,0,0,0,0,0,1,0,40.35434341430664
0,1,1,1,1,1,1,1,1,1,1,1,36.991737365722656
0,0,1,1,1,1,0,0,0,1,0,0,43.1099967956543
0,0,0,1,1,1,1,1,0,0,0,1,40.07682800292969
0,0,1,1,1,0,1,1,1,0,0,0,39.26819610595703
0,0,0,1,0,0,1,0,0,1,1,1,39.9144287109375
1,0,0,1,0,1,1,1,0,0,1,1,29.65389633178711
0,1,1,1,1,0,0,0,0,1,0,1,40.43918228149414
0,1,0,0,0,1,1,1,0,0,1,0,38.27058410644531
1,0,0,0,1,0,1,1,1,0,1,1,29.66902732849121
1,0,0,1,1,0,0,0,1,1,0,1,30.069416046142578
0,1,0,0,1,1,1,1,1,1,0,0,37.79924011230469
1,1,0,1,0,1,1,0,1,1,0,0,29.642980575561523
1,0,1,0,0,1,0,1,0,0,1,0,29.78904151916504
0,0,1,1,1,0,0,0,1,1,1,1,40.00910186767578
1,1,0,1,0,0,1,0,1,0,1,0,29.525035858154297
1,1,0,0,1,1,0,0,0,1,0,0,30.005733489990234
1,0,0,0,1,1,0,1,1,0,0,1,30.10097885131836
1,0,0,1,0,1,1,0,0,0,0,0,29.866954803466797
0,1,0,1,1,1,1,1,1,1,0,1,37.410377502441406
1,0,1,1,1,1,0,1,0,1,0,0,29.89776611328125
0,0,1,0,1,1,1,1,0,1,0,1,39.590065002441406
1,1,1,0,1,0,0,0,1,0,0,1,29.789264678955078
1,1,0,0,1,0,0,1,1,1,0,0,29.89068031311035
0,1,1,1,1,0,0,0,0,1,1,1,39.1665153503418
0,1,1,0,0,0,0,0,1,0,0,0,40.68518829345703
1,1,1,1,1,0,1,0,1,1,1,1,29.42441749572754
1,1,0,0,1,0,1,1,1,1,1,0,29.499149322509766
1,1,0,1,1,1,1,0,1,0,1,1,29.497976303100586
0,0,0,1,0,1,1,1,1,0,1,1,38.72929763793945
1,0,1,0,0,1,0,0,0,0,1,0,29.818811416625977
1,1,1,1,0,1,1,1,1,0,1,1,29.409103393554688
1,1,1,0,1,1,0,1,0,0,0,0,29.831127166748047
0,0,0,0,1,1,0,1,0,1,1,1,40.933868408203125
0,0,0,1,0,0,1,0,0,0,1,0,40.337364196777344
1,1,0,1,1,0,1,1,1,1,0,0,29.536611557006836
1,1,0,0,0,0,0,0,1,0,0,1,29.9793758392334
1,0,0,1,1,1,0,0,1,1,1,0,29.870290756225586
1,1,0,1,0,0,1,1,0,1,0,1,29.634899139404297
1,0,1,1,1,1,1,1,1,1,0,1,29.623743057250977
1,1,1,0,1,0,0,0,0,0,1,1,29.728748321533203
0,0,1,0,1,1,0,1,1,1,1,0,39.5330810546875
1,0,0,1,1,1,0,0,1,1,0,1,30.067922592163086
1,0,1,1,1,0,0,0,1,1,0,1,29.89357566833496
0,0,0,0,0,1,0,1,1,1,0,1,43.99163818359375
0,1,1,0,1,1,1,0,1,1,0,1,37.821449279785156
0,1,0,1,0,1,1,0,1,1,0,0,38.842742919921875
1,1,0,0,1,1,1,1,1,1,0,1,29.58871841430664
0,1,0,1,0,0,0,1,0,0,0,0,42.63068389892578
0,1,1,1,1,1,0,0,1,0,0,0,39.61885452270508
0,0,1,1,0,0,1,0,1,1,1,0,39.597476959228516
0,1,0,0,0,0,0,0,0,1,1,1,41.54537582397461
1,1,1,0,0,0,0,1,1,0,0,1,29.747272491455078
1,0,0,0,1,0,1,0,0,0,0,0,29.887027740478516
1,1,1,0,0,1,1,0,1,0,0,1,29.609399795532227
0,0,1,1,0,1,1,1,1,1,0,0,39.65707778930664
1,1,1,1,1,0,0,0,1,1,1,0,29.608795166015625
0,0,0,0,1,0,1,0,0,1,0,1,41.26516342163086
0,0,0,0,0,1,0,0,0,1,0,1,51.02460479736328
1,0,1,1,0,0,0,0,1,0,0,0,29.938669204711914
1,1,0,1,0,1,0,1,0,1,0,0,29.937854766845703
1,1,0,0,0,0,0,0,1,0,0,0,29.96217918395996
1,1,0,0,1,0,1,1,0,0,1,1,29.553783416748047
1,0,1,0,0,1,0,1,1,0,1,1,29.778263092041016
1,1,0,0,1,0,1,1,0,1,1,0,29.544347763061523
1,0,0,1,0,0,1,0,0,1,0,1,29.845895767211914
1,0,1,1,0,0,0,0,0,0,1,0,29.796228408813477
0,1,1,1,0,1,0,0,0,1,1,1,40.008995056152344
1,0,1,1,0,1,1,0,1,0,1,1,29.607006072998047
0,1,0,1,1,0,0,1,1,1,1,0,39.303245544433594
0,1,0,1,1,0,1,0,1,0,1,0,37.93114471435547
1,1,0,0,1,1,0,0,1,1,0,1,29.93499755859375
1,0,1,0,0,1,0,1,0,1,0,1,29.943546295166016
1,1,0,1,1,1,0,0,1,0,1,0,29.726003646850586
0,1,1,0,1,0,1,0,0,0,1,1,37.966339111328125
1,0,1,1,1,1,0,0,0,0,0,1,29.963642120361328
0,0,0,0,0,0,0,0,1,0,0,1,47.92896270751953
1,1,0,1,0,0,1,1,0,0,1,1,29.527353286743164
0,0,0,0,0,1,0,0,0,1,1,1,43.04778289794922
0,0,0,0,1,1,0,1,0,0,0,0,45.38679504394531
1,0,1,0,1,0,0,1,1,0,1,0,29.765544891357422
1,1,1,0,0,0,0,0,1,1,0,1,29.839984893798828
1,0,0,0,1,1,0,0,0,0,0,0,30.173583984375
1,1,0,0,1,1,0,1,1,0,1,1,29.79520606994629
0,0,0,0,1,0,1,0,1,1,0,1,40.28581237792969
1,1,0,1,1,1,0,1,1,1,1,1,29.73954200744629
0,1,1,0,0,0,0,0,1,1,1,1,39.6562614440918
0,1,0,0,0,0,1,0,0,1,0,0,40.841392517089844
1,1,0,1,0,1,0,0,0,1,0,1,29.974645614624023
0,0,0,0,0,1,0,1,0,0,1,1,41.44373321533203
1,0,1,0,1,1,1,0,1,1,0,1,29.695749282836914
1,1,0,0,0,0,1,0,1,1,1,1,29.595745086669922
1,0,0,0,1,0,1,1,1,1,1,0,29.64120101928711
1,0,1,1,0,1,0,1,1,1,0,0,29.882247924804688
1,1,0,0,0,1,1,0,1,1,1,0,29.575069427490234
0,1,0,1,0,0,0,1,1,1,1,0,39.97652816772461
0,1,1,1,1,1,1,1,0,1,1,1,37.29710006713867
1,0,1,1,1,1,1,1,1,0,1,1,29.544902801513672
1,1,1,0,1,1,1,1,0,1,0,0,29.56996726989746
0,1,0,1,1,0,0,0,1,1,0,1,40.470458984375
0,1,1,0,0,1,1,1,0,1,1,0,37.896602630615234
1,1,0,1,1,0,1,0,0,0,0,1,29.70693588256836
1,0,0,0,0,0,1,1,1,1,0,0,29.792455673217773
1,1,0,0,1,1,1,1,0,0,0,1,29.68843650817871
1,1,1,1,1,0,1,1,0,1,0,1,29.5421085357666
0,0,1,1,1,1,1,1,0,0,0,1,39.641441345214844
1,1,0,0,1,0,1,0,0,1,1,1,29.577524185180664
1,0,0,1,1,1,1,1,1,1,0,0,29.72089195251465
0,0,0,1,1,0,1,1,0,0,0,0,40.52360916137695
1,0,1,0,1,0,0,0,1,0,0,1,29.93731117248535
0,0,1,0,0,1,1,1,0,1,1,0,38.5842399597168
1,0,0,0,0,0,1,1,0,1,1,1,29.65390968322754
1,0,0,0,0,1,0,0,1,1,1,0,29.95707130432129
0,1,1,0,1,0,1,1,1,1,1,1,36.992645263671875
0,1,0,1,0,0,1,0,1,1,0,1,38.721702575683594
1,0,0,0,0,0,1,0,0,1,0,0,29.884475708007812
0,0,1,0,0,0,1,1,0,1,0,0,40.68500518798828
1,1,0,1,1,1,1,1,1,0,1,0,29.460723876953125
0,1,1,0,1,1,0,0,1,1,0,0,39.344425201416016
1,0,0,0,1,0,0,1,1,0,0,1,30.101659774780273
0,1,1,1,0,0,0,1,1,1,0,0,39.38944625854492
1,0,0,1,1,0,0,1,0,1,0,0,30.08451271057129
0,0,1,1,1,1,0,1,0,0,1,0,39.6605110168457
1,1,0,0,1,1,1,1,0,0,1,1,29.552907943725586
0,1,0,0,1,1,1,0,0,0,1,1,38.32035446166992
1,1,0,0,0,0,1,0,0,0,1,1,29.61515235900879
1,0,1,0,0,0,0,1,0,0,0,0,29.951641082763672
1,1,0,0,1,0,0,0,1,1,0,0,29.901676177978516
1,1,0,1,0,1,1,1,1,1,1,0,29.46271324157715
1,1,0,0,1,0,0,1,1,1,1,1,29.786968231201172
0,0,0,1,0,0,1,0,1,0,1,1,39.905052185058594
