/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv2.0/cv2.0.1/conv/Conv,/model.23/cv2.1/cv2.1.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,1,1,0,0,1,0,1,1,0,1,0,29.7099552154541
1,1,0,1,1,0,1,0,1,1,1,0,29.455535888671875
1,0,0,0,0,0,0,0,0,0,1,0,30.877948760986328
1,1,1,0,1,0,1,0,1,1,0,1,29.379138946533203
0,1,1,1,1,1,1,1,1,1,1,0,32.948326110839844
1,1,0,1,0,1,0,0,0,1,0,1,30.23613929748535
0,1,1,0,0,1,1,1,1,1,1,1,33.81776428222656
1,0,0,0,0,1,1,1,0,1,1,1,30.009750366210938
1,1,1,1,1,0,0,1,1,1,1,1,28.927810668945312
1,0,0,0,1,0,0,1,0,1,1,1,30.107959747314453
1,0,1,1,0,0,0,0,0,0,0,0,30.88588523864746
1,0,0,0,0,1,1,1,0,0,0,1,30.778919219970703
0,1,1,0,1,1,1,1,1,0,1,0,34.185951232910156
0,0,0,0,0,0,1,1,1,0,1,1,36.859004974365234
0,1,0,1,0,0,0,1,1,1,1,0,34.369407653808594
1,0,0,1,1,1,1,0,1,1,0,1,29.53156089782715
0,1,0,0,0,0,0,0,0,0,0,1,46.60103225708008
0,0,0,1,1,0,1,0,0,0,0,1,35.20573043823242
1,1,1,1,0,0,1,0,0,0,0,1,30.824939727783203
0,0,1,0,1,1,1,0,0,1,1,1,33.35628890991211
0,1,0,1,1,1,0,0,1,0,1,0,34.588592529296875
0,0,1,1,1,1,0,0,1,0,1,1,34.36472702026367
1,1,1,0,0,0,1,1,0,0,1,0,30.591693878173828
0,1,0,0,0,1,1,0,1,1,0,0,35.24412155151367
0,1,1,0,1,1,0,0,1,0,0,1,34.22734451293945
1,1,0,0,1,0,0,1,0,1,1,1,29.999929428100586
0,1,1,0,0,0,1,1,0,1,1,0,36.065155029296875
0,0,0,0,1,1,0,1,0,0,0,1,34.90769958496094
0,1,0,0,1,1,1,0,0,1,1,0,33.51649856567383
1,1,1,0,1,1,1,0,0,0,0,1,30.46588706970215
1,1,1,0,1,0,1,0,0,0,1,1,30.484146118164062
0,0,1,0,1,1,1,0,0,1,0,0,33.889320373535156
1,0,1,1,1,1,0,1,0,0,0,1,30.286767959594727
0,1,0,0,1,1,1,0,1,1,1,1,33.1147346496582
0,1,0,0,0,1,1,0,0,1,1,0,36.46163558959961
0,0,1,1,0,0,0,1,0,0,1,0,41.03319549560547
1,0,0,0,1,1,1,0,0,1,1,1,30.290054321289062
0,0,1,0,0,1,0,1,1,0,0,1,36.91376876831055
0,1,0,1,1,1,1,1,0,0,0,0,34.60951614379883
1,1,0,1,1,1,1,1,0,0,0,1,30.48409652709961
0,0,0,0,0,0,1,0,0,0,1,1,41.774837493896484
1,1,1,1,1,1,0,0,0,1,0,1,29.90159034729004
0,0,1,0,1,0,0,0,0,0,0,0,35.0884895324707
0,0,0,0,1,1,1,0,0,0,0,0,35.066184997558594
0,1,0,1,0,0,0,0,0,0,0,1,45.96632766723633
0,1,0,0,0,0,0,1,0,0,0,0,46.43788146972656
1,0,1,1,1,0,1,1,1,1,0,1,29.3282413482666
0,1,0,0,0,0,0,1,0,0,1,1,40.93095397949219
0,1,0,0,1,0,0,1,1,0,1,0,34.6309700012207
1,0,0,0,0,1,0,1,0,1,1,1,29.814966201782227
0,1,0,1,1,0,1,1,1,1,1,0,33.25225830078125
0,1,0,1,1,0,1,0,0,1,0,0,34.1879768371582
0,1,0,1,0,1,1,0,0,0,1,1,39.87152862548828
0,0,0,0,0,1,1,0,0,0,1,1,40.64773178100586
0,1,1,1,1,0,0,1,1,0,1,0,34.258033752441406
1,0,0,1,0,0,0,0,1,0,1,0,30.145763397216797
1,1,1,1,0,1,1,1,1,1,1,0,29.48306655883789
0,0,0,1,0,0,1,1,1,0,0,0,37.956336975097656
0,0,0,0,1,0,0,0,0,0,1,0,35.14228057861328
0,1,1,0,0,0,1,1,0,0,0,0,42.257869720458984
0,0,0,1,0,1,0,1,1,1,0,0,35.27070999145508
0,0,1,0,1,0,0,1,1,1,0,0,32.98786544799805
0,1,1,1,1,0,1,1,1,0,1,1,34.077903747558594
1,0,0,1,0,0,0,0,0,0,0,0,31.050594329833984
1,0,1,1,0,1,1,1,1,0,1,1,29.835494995117188
0,0,0,1,1,1,0,0,0,0,1,1,34.619972229003906
1,1,1,1,0,0,1,1,1,1,1,1,29.400426864624023
0,0,0,0,1,0,0,0,1,1,0,0,33.43470001220703
0,1,1,1,1,1,1,0,1,0,0,1,34.181739807128906
0,1,1,1,1,0,0,0,1,0,0,1,34.325801849365234
0,1,0,0,0,0,0,0,1,0,0,1,37.769168853759766
0,1,0,0,0,1,0,0,0,0,0,1,44.47753143310547
0,1,0,0,0,0,1,1,0,0,0,0,43.65676498413086
0,0,0,1,1,0,1,1,1,0,1,0,34.69094467163086
1,0,1,0,0,1,0,0,0,1,1,0,29.872726440429688
0,0,0,1,1,1,0,1,1,0,1,1,34.4557991027832
1,1,0,0,1,0,0,1,1,0,0,1,29.557262420654297
1,0,1,0,0,1,1,0,1,0,1,0,30.080341339111328
0,1,1,0,1,0,1,0,1,1,1,0,33.267921447753906
0,0,0,0,0,0,1,1,1,1,1,1,34.714447021484375
1,0,1,0,0,0,1,0,0,0,1,0,30.850330352783203
1,1,0,0,0,0,1,0,0,0,0,1,31.000783920288086
1,1,0,1,0,0,1,1,0,0,1,1,30.551025390625
0,1,1,1,1,1,1,0,1,1,1,0,33.10083770751953
0,1,0,0,0,0,1,0,1,0,1,0,37.1257438659668
1,0,0,0,0,0,0,0,0,1,1,0,30.17416763305664
1,1,1,0,0,0,1,0,0,1,1,0,30.101642608642578
0,0,1,0,0,1,1,1,0,0,1,1,39.25282669067383
0,1,1,1,0,1,1,1,1,1,0,1,34.40153121948242
1,0,0,1,0,0,0,1,0,0,1,1,30.536865234375
1,0,1,1,0,0,0,0,1,1,1,0,29.57504653930664
0,1,0,1,1,0,0,1,1,1,1,1,32.87177658081055
1,1,1,1,1,1,0,0,1,1,0,1,29.0692138671875
0,1,0,0,1,1,1,0,1,0,0,1,34.53086853027344
1,0,1,0,0,0,1,0,0,0,0,0,31.05706787109375
1,1,0,1,0,1,1,0,1,1,0,0,30.01361083984375
1,1,0,0,1,0,0,1,1,1,0,1,29.22135353088379
0,0,0,1,0,0,0,0,0,1,0,0,39.059532165527344
1,0,0,0,0,1,0,0,1,0,0,0,30.278030395507812
0,1,1,1,1,1,0,0,1,1,0,1,32.602455139160156
0,0,0,1,1,1,1,0,1,1,0,0,33.28881072998047
1,1,1,0,0,1,1,0,0,0,0,0,30.778539657592773
1,0,1,0,1,0,0,1,0,1,0,1,30.023944854736328
0,0,0,1,0,1,0,0,0,0,1,0,42.397552490234375
1,1,1,0,1,0,0,0,1,1,0,0,29.236980438232422
1,1,1,0,0,1,1,1,1,0,1,0,29.90470314025879
1,0,0,0,0,0,1,1,0,1,1,0,30.206493377685547
1,0,1,1,0,1,0,0,1,0,0,1,30.020681381225586
1,1,0,0,0,1,1,1,1,1,1,1,29.460119247436523
0,1,0,0,1,1,0,0,0,0,0,0,34.971229553222656
0,0,0,1,0,0,1,0,1,1,1,0,35.110435485839844
1,1,0,1,1,0,0,1,0,1,0,1,30.017284393310547
1,1,0,0,0,1,0,0,1,1,1,0,29.51491928100586
0,0,0,0,0,1,0,1,1,0,0,0,38.01042175292969
0,1,0,1,1,0,1,1,1,1,1,1,33.023719787597656
0,1,0,0,1,1,0,0,1,1,1,1,32.98267364501953
1,1,0,1,1,1,1,1,0,1,1,1,30.095678329467773
1,0,1,0,1,0,1,0,0,0,1,0,30.636600494384766
0,0,0,0,0,0,1,1,0,0,1,1,41.033565521240234
1,1,0,1,0,0,0,1,1,0,1,0,29.927471160888672
1,0,0,0,1,0,0,0,1,0,0,0,29.880929946899414
1,1,0,1,0,1,1,1,1,0,0,1,30.080896377563477
0,1,1,0,1,1,1,1,0,0,0,0,34.221397399902344
1,1,1,1,1,1,1,0,0,0,1,1,30.34588050842285
0,0,0,1,1,1,0,1,0,0,0,1,34.88505172729492
1,0,0,1,0,1,0,0,0,1,0,0,30.457210540771484
1,1,0,0,0,1,1,1,1,1,1,0,29.617422103881836
0,0,1,0,0,1,1,0,0,0,0,1,42.26042938232422
0,1,1,0,1,1,1,1,0,0,1,1,33.84705352783203
1,0,0,1,1,1,0,0,1,0,0,1,29.65298080444336
1,1,0,0,1,0,1,0,1,1,1,1,29.421157836914062
1,1,1,1,0,0,1,0,1,0,0,1,30.16653823852539
1,1,0,1,1,0,0,1,0,0,0,0,30.55405044555664
0,0,1,1,0,1,1,1,1,1,1,0,34.35957336425781
1,0,1,0,0,1,0,0,0,0,1,0,30.509845733642578
0,1,0,1,1,0,1,0,0,0,0,1,34.887290954589844
1,0,0,1,0,0,1,0,0,1,1,1,30.25185203552246
0,0,0,1,0,1,0,1,0,0,1,1,41.02448272705078
1,0,0,0,1,0,1,0,1,0,0,0,30.026290893554688
1,1,1,0,0,1,1,1,0,1,1,1,29.728008270263672
0,1,0,1,0,0,1,0,0,0,1,0,41.18408966064453
0,0,1,0,1,1,1,1,1,1,1,1,32.97869873046875
1,1,0,1,0,1,1,1,0,0,1,1,30.44174575805664
0,0,1,0,1,0,0,0,0,0,1,1,34.64456558227539
0,1,1,1,1,0,1,0,1,1,1,1,32.989967346191406
1,0,0,0,0,0,1,0,0,0,0,1,31.1004638671875
0,0,1,0,0,1,1,0,0,0,1,0,40.273193359375
1,1,1,1,1,1,1,0,0,0,0,0,30.5734806060791
0,0,0,0,1,1,0,0,1,0,0,0,35.0170783996582
0,1,0,0,1,0,0,1,0,0,1,1,34.37336730957031
0,0,1,0,0,1,1,0,1,0,1,0,36.534297943115234
0,1,0,1,1,0,0,1,1,1,1,0,33.079830169677734
0,1,1,0,0,0,0,0,1,0,0,0,37.48549270629883
0,1,1,0,1,1,1,1,1,1,0,1,32.612430572509766
1,0,1,0,0,0,1,0,1,1,0,0,30.06365394592285
1,1,1,0,0,1,0,1,1,0,0,1,29.811792373657227
0,0,0,0,1,0,0,1,0,0,0,0,35.39314270019531
0,0,0,0,0,1,1,1,0,0,0,0,43.24851608276367
1,1,1,1,1,1,0,1,0,1,1,1,29.7485408782959
1,1,1,1,0,1,1,0,1,0,1,1,29.842422485351562
1,0,0,1,0,0,1,0,1,1,0,0,30.165430068969727
0,1,0,0,1,0,0,1,0,1,1,0,33.4019660949707
1,0,0,1,0,0,1,0,1,1,1,0,29.894245147705078
0,0,0,1,1,1,0,0,1,1,0,1,33.113136291503906
0,1,0,0,0,0,1,1,0,0,1,1,40.182716369628906
1,0,0,0,1,1,1,0,1,0,1,1,29.890329360961914
0,0,0,1,1,0,0,1,0,1,0,0,34.20857238769531
0,0,0,1,0,1,1,0,0,1,0,0,38.17966842651367
0,0,0,0,1,1,1,0,1,0,1,1,34.578773498535156
1,1,0,1,1,0,1,0,0,1,0,1,30.342788696289062
0,0,1,0,1,0,0,1,0,0,1,0,34.533660888671875
0,1,0,1,1,1,0,1,1,1,1,1,32.809165954589844
0,1,0,1,0,0,1,0,0,1,0,1,37.734745025634766
1,1,1,0,1,0,0,0,1,1,1,1,29.076120376586914
1,1,1,0,1,0,1,0,0,1,1,0,30.240779876708984
1,1,1,1,1,1,1,0,0,1,1,1,30.097583770751953
0,0,0,0,0,0,0,0,0,1,1,0,37.37627410888672
1,0,0,1,0,0,1,0,0,1,0,0,30.74933433532715
0,0,0,1,1,1,1,0,0,1,1,0,33.686439514160156
1,1,1,1,0,1,0,1,0,0,0,0,30.46401023864746
0,1,0,1,1,0,0,0,1,0,0,0,34.91225051879883
1,1,1,1,1,1,1,0,1,1,1,0,29.290781021118164
0,1,1,1,0,0,1,1,1,1,0,1,34.596168518066406
0,1,1,1,0,1,1,0,0,1,0,1,36.783058166503906
0,0,0,1,0,0,0,0,0,0,0,1,50.15623092651367
1,0,0,1,1,1,0,1,0,1,0,0,30.100549697875977
0,1,1,0,1,0,1,0,0,1,1,1,33.3000373840332
0,0,0,1,1,1,1,1,1,1,0,0,33.12949752807617
1,1,1,1,0,1,0,1,0,1,0,0,30.032888412475586
1,1,0,0,1,1,0,0,1,0,0,0,29.644332885742188
0,0,1,1,1,1,1,0,1,1,1,1,33.10721969604492
1,0,0,0,1,0,0,0,0,1,0,0,30.377349853515625
1,1,1,0,1,1,0,0,0,1,0,1,29.89653968811035
1,1,0,0,1,1,1,0,1,1,1,0,29.418838500976562
0,1,1,1,1,0,0,0,1,0,1,0,34.43646240234375
1,1,0,1,1,1,0,1,0,0,1,1,30.19020652770996
1,1,1,1,0,1,1,1,1,1,0,1,29.630599975585938
0,0,0,0,0,1,0,0,1,1,0,0,35.54584503173828
0,0,1,0,0,1,0,1,0,0,0,1,42.88603973388672
0,1,0,1,1,1,0,1,0,0,0,0,34.71106719970703
1,0,1,0,0,1,0,0,1,0,0,0,30.11318016052246
1,1,0,0,1,1,0,0,0,1,1,1,30.014278411865234
0,1,0,0,1,0,1,0,1,0,0,1,34.697505950927734
1,0,1,1,0,0,1,1,0,0,0,1,30.773773193359375
1,1,0,1,0,0,0,0,1,1,1,1,29.41664695739746
0,1,1,0,1,0,0,0,1,1,0,0,32.896080017089844
1,1,1,0,0,0,1,1,1,1,1,1,29.44549560546875
1,1,1,0,1,0,0,1,1,0,1,0,29.568355560302734
0,1,1,1,1,1,0,0,1,1,1,1,32.73063659667969
0,0,1,0,1,0,0,0,0,1,0,0,34.12343978881836
1,0,0,1,1,0,0,1,0,0,0,1,30.580944061279297
1,0,0,0,1,1,0,1,0,0,0,0,30.56093406677246
0,0,0,1,0,0,1,1,0,1,0,1,37.91777801513672
0,1,0,1,0,0,0,1,0,0,1,0,41.15266799926758
1,1,0,1,0,0,1,1,1,1,1,1,29.506977081298828
1,0,1,1,1,0,1,1,1,1,1,1,29.258386611938477
1,1,1,1,1,0,1,1,0,1,1,0,30.08062171936035
0,1,1,1,1,0,1,0,1,1,1,0,33.19417953491211
1,0,1,0,0,0,1,0,1,0,0,1,30.315088272094727
0,0,1,1,0,0,0,1,1,0,0,0,37.52512741088867
0,1,0,1,1,0,0,0,1,1,1,0,33.234004974365234
1,0,1,0,1,1,1,1,0,0,1,1,30.257421493530273
0,1,0,0,1,1,1,0,0,0,1,0,34.4914665222168
1,1,0,1,1,0,1,1,1,1,0,1,29.391551971435547
1,0,1,1,0,0,1,1,1,0,1,1,29.935901641845703
1,0,1,0,0,1,1,1,0,0,1,0,30.523889541625977
0,1,1,1,1,1,1,1,1,0,1,0,34.14942932128906
1,1,0,0,0,0,1,0,0,1,0,0,30.690378189086914
0,1,1,0,1,0,1,0,0,0,1,0,34.49443435668945
0,1,1,1,1,1,1,0,1,0,1,1,34.09514236450195
1,1,0,0,1,1,1,0,0,0,0,1,30.611928939819336
0,1,1,0,1,0,0,0,1,0,1,0,34.54911422729492
1,1,0,0,0,0,1,1,0,0,1,1,30.597095489501953
1,0,0,0,1,0,0,1,0,0,0,0,30.730276107788086
0,1,0,1,0,0,1,0,1,0,0,0,37.87668228149414
0,0,0,1,0,1,0,0,1,1,0,0,35.541099548339844
0,0,1,1,0,0,1,1,1,0,1,1,36.374732971191406
0,1,1,0,1,0,0,1,0,0,0,0,34.53232192993164
1,0,1,1,1,0,1,1,1,0,1,0,29.832561492919922
0,1,0,1,1,1,0,1,0,0,1,1,34.0857048034668
0,1,0,1,0,0,0,0,1,0,0,1,37.59886169433594
1,1,0,1,0,0,1,0,1,1,1,0,29.783432006835938
1,1,1,1,1,0,0,1,1,1,0,1,29.025272369384766
0,0,0,1,0,0,0,0,1,1,1,1,34.71520233154297
1,1,0,0,0,1,0,1,1,0,0,0,30.05930519104004
1,0,1,0,1,1,1,1,0,1,0,0,30.109888076782227
1,0,0,0,0,1,0,1,0,0,0,0,30.767520904541016
1,0,0,1,0,1,1,0,1,0,1,1,30.07476234436035
1,0,1,1,1,1,1,1,0,1,1,1,30.032312393188477
1,1,1,0,1,0,0,1,1,1,1,1,28.96786117553711
0,1,1,1,1,1,1,1,1,1,0,0,32.730735778808594
1,0,1,1,0,0,0,0,1,0,1,1,29.885391235351562
1,1,0,0,0,0,0,0,1,0,1,0,30.107681274414062
0,0,0,0,0,0,1,1,1,0,0,1,37.75831604003906
1,0,0,0,0,0,0,1,0,0,0,0,30.950809478759766
1,0,1,0,1,0,0,0,1,0,0,0,29.719295501708984
1,1,1,0,1,1,0,1,1,1,0,1,28.96649742126465
1,1,1,1,1,0,1,0,1,0,1,1,29.776769638061523
1,1,1,1,0,1,0,1,0,0,1,1,30.105215072631836
0,1,1,0,1,0,0,0,0,1,1,0,33.32173538208008
0,1,0,1,1,1,1,1,0,1,1,0,33.32189178466797
0,0,0,0,1,0,0,0,0,1,0,0,34.55033493041992
0,0,0,0,0,0,1,0,1,1,1,1,34.9489631652832
0,1,0,1,1,0,0,1,0,0,0,1,34.75153732299805
0,0,1,1,0,0,0,0,1,1,0,0,35.30823516845703
1,0,0,0,0,0,0,1,1,0,0,0,30.309906005859375
0,1,1,0,1,1,1,1,1,1,1,0,32.962318420410156
1,0,1,1,1,0,1,0,1,0,0,0,29.85897445678711
0,1,0,0,0,1,1,1,0,0,0,0,42.189369201660156
1,1,0,1,0,1,1,1,1,0,1,1,29.84651756286621
0,1,0,0,0,1,0,1,1,0,0,0,37.477439880371094
0,1,1,1,1,0,1,1,0,1,0,0,33.668128967285156
1,1,1,1,1,1,0,0,1,0,1,0,29.55609130859375
0,1,0,0,1,0,0,0,1,1,1,0,33.32660675048828
0,0,0,0,0,0,1,1,0,1,0,0,38.39708709716797
0,1,0,0,1,0,1,0,1,1,1,0,33.48128890991211
0,1,1,0,0,0,1,0,1,1,1,0,34.60755157470703
1,0,1,0,0,1,1,0,0,1,1,0,30.093530654907227
0,0,1,1,0,0,0,1,0,0,0,0,44.939659118652344
0,1,0,0,0,0,0,1,0,1,0,0,37.911991119384766
0,0,1,1,1,0,0,0,1,0,1,0,34.69255065917969
1,0,0,0,1,1,0,1,1,1,0,0,29.31766128540039
1,1,1,0,1,0,1,0,1,0,1,0,29.878469467163086
1,0,1,1,1,1,0,0,1,0,1,1,29.562557220458984
1,1,1,0,0,1,1,0,0,0,0,1,30.70123291015625
0,0,0,0,0,0,1,0,1,1,0,0,35.87262725830078
0,1,1,0,0,1,0,1,0,1,0,0,36.826255798339844
0,0,1,1,0,0,0,0,0,1,1,0,36.55510330200195
0,1,1,1,1,0,0,1,1,1,0,1,32.55316925048828
0,1,1,1,1,0,1,1,1,0,0,1,34.160648345947266
1,0,1,0,1,1,0,1,1,1,1,1,28.967594146728516
1,1,0,1,1,1,1,0,1,0,1,1,29.823272705078125
1,0,0,0,0,0,1,0,1,0,0,1,30.454381942749023
1,1,1,1,1,1,0,1,0,0,0,1,30.183460235595703
1,1,0,0,0,1,0,0,0,1,0,1,30.23647689819336
0,1,1,1,1,0,0,1,1,1,1,1,32.660545349121094
0,0,0,1,0,0,0,0,1,0,0,1,38.33549880981445
1,1,1,0,1,1,1,0,0,1,1,1,30.09433937072754
1,1,0,0,0,1,1,1,1,0,1,0,30.0374813079834
0,1,1,0,0,0,1,0,1,1,0,1,34.92708206176758
1,1,1,0,1,1,1,1,1,1,0,1,29.18821144104004
0,0,1,0,1,0,0,0,0,0,0,1,34.979156494140625
0,1,1,0,1,1,0,1,0,1,0,1,33.287559509277344
1,0,1,1,1,1,1,1,0,1,0,1,30.043102264404297
1,0,0,0,0,0,0,0,0,1,0,0,30.620250701904297
0,0,1,0,1,1,1,0,1,1,1,0,33.269187927246094
1,1,1,0,1,0,1,1,1,0,0,0,29.65768814086914
0,0,0,1,0,0,0,1,0,0,0,1,47.8233528137207
1,1,0,1,0,1,0,1,0,0,0,1,30.55792236328125
0,1,0,1,0,0,1,1,0,0,0,0,43.47244644165039
0,1,0,0,1,0,1,0,1,0,0,0,34.96656036376953
1,1,1,1,0,1,0,1,0,1,1,1,29.50031089782715
1,1,0,0,1,0,0,1,0,0,1,0,30.36379051208496
1,0,0,1,0,0,0,1,1,0,0,1,30.169071197509766
0,0,0,1,1,0,0,0,0,0,1,0,35.014488220214844
1,1,0,1,1,0,0,0,1,0,0,0,29.71173667907715
0,1,0,1,0,1,0,0,0,0,0,1,44.41582489013672
1,1,0,1,1,0,0,1,0,1,1,0,29.997262954711914
0,0,1,0,0,1,0,0,0,0,0,0,45.07150650024414
0,0,1,1,1,1,0,1,0,0,0,0,34.444496154785156
0,1,1,0,0,1,1,0,1,1,0,1,34.653831481933594
1,1,0,1,0,1,1,0,0,1,0,1,30.437496185302734
0,1,0,0,1,1,1,1,0,1,0,1,33.692718505859375
0,1,0,1,1,1,0,1,1,1,0,0,32.84717559814453
1,0,0,0,1,0,1,1,1,1,0,1,29.51784324645996
1,1,0,0,1,0,0,1,1,0,1,0,29.699344635009766
0,1,0,0,0,1,1,0,0,0,0,0,43.19381332397461
1,1,1,0,0,1,0,0,1,1,0,0,29.65656089782715
1,1,0,0,0,0,0,1,1,0,0,1,30.090978622436523
1,1,0,0,1,0,1,0,0,0,0,1,30.750125885009766
0,1,1,1,0,0,1,0,0,1,1,1,35.953285217285156
1,0,0,1,1,1,0,0,0,1,0,0,30.232067108154297
1,1,1,0,1,1,0,1,0,1,0,1,29.76798439025879
0,0,0,1,0,1,0,0,0,1,0,0,38.60746383666992
1,1,1,1,1,0,1,1,0,1,0,1,30.070775985717773
1,1,1,0,0,0,0,0,1,0,1,1,29.802536010742188
1,1,0,0,1,1,1,1,1,0,0,0,29.713382720947266
0,0,1,1,0,0,0,0,1,0,1,1,36.6983642578125
0,0,0,0,1,0,1,0,0,1,1,1,33.778480529785156
1,1,1,0,0,1,1,1,1,0,0,1,29.962635040283203
0,1,0,1,0,1,0,1,1,0,1,1,36.1458740234375
1,1,1,0,1,0,0,1,1,1,0,0,29.130680084228516
0,0,0,0,0,1,0,1,1,0,1,1,36.66925811767578
0,1,1,0,0,0,0,0,0,0,1,0,40.8531494140625
0,0,0,0,0,0,0,1,1,0,1,1,37.04662322998047
1,0,1,0,0,1,1,0,1,1,1,1,29.598363876342773
1,1,1,1,1,0,1,0,1,1,0,1,29.34686279296875
1,1,1,0,0,1,1,0,1,1,0,1,29.7586612701416
0,1,0,1,1,0,0,0,0,0,0,0,35.15430450439453
0,0,0,1,1,1,1,1,0,0,0,0,34.79385757446289
0,1,0,0,1,0,0,0,1,1,0,0,33.17189407348633
0,0,0,0,0,1,1,0,0,1,1,1,36.477195739746094
0,1,0,0,0,0,1,1,0,1,0,1,37.370697021484375
0,0,0,0,0,1,1,1,1,0,1,1,36.364341735839844
1,1,0,0,0,0,0,0,0,1,0,0,30.48634910583496
1,0,0,0,1,1,0,0,0,0,0,0,30.685649871826172
0,0,0,0,1,1,1,1,0,0,1,0,34.42428207397461
0,1,1,1,1,1,1,0,0,1,1,1,33.12240982055664
0,0,0,1,0,0,0,1,0,1,0,0,38.52503204345703
1,0,0,1,0,0,1,0,0,0,0,1,31.06551742553711
1,1,0,1,0,0,1,0,0,0,1,0,30.857900619506836
0,0,1,1,0,1,1,0,1,0,0,0,37.19518280029297
1,0,1,0,1,0,1,1,1,1,1,1,29.290613174438477
0,1,1,1,0,0,1,1,0,1,0,0,37.260650634765625
0,1,0,0,1,0,0,1,0,0,0,0,35.02202224731445
0,0,0,1,1,1,0,0,1,0,1,0,34.80018615722656
1,0,0,0,0,0,0,0,1,0,1,0,30.2119140625
1,1,1,0,1,0,1,0,1,1,0,0,29.45867919921875
1,1,1,0,1,0,0,1,0,1,1,1,29.8682918548584
0,0,1,1,1,1,1,1,1,1,1,1,32.953983306884766
0,0,0,0,0,1,0,1,1,1,1,0,34.61885070800781
0,0,0,1,0,0,0,0,1,1,1,0,34.96292495727539
1,1,0,0,1,0,1,1,0,0,1,1,30.482629776000977
0,0,1,1,0,1,1,0,0,1,1,1,36.00548553466797
1,1,0,0,0,1,1,0,0,0,1,0,30.75136947631836
0,1,1,1,1,0,1,1,1,1,0,0,32.84021759033203
1,1,0,1,1,1,0,0,0,1,0,1,30.058300018310547
1,1,0,0,0,0,1,0,1,1,1,1,29.674137115478516
0,0,1,1,0,0,0,0,0,0,0,1,45.29866409301758
1,1,1,0,0,1,1,1,0,1,0,1,30.129858016967773
0,0,1,1,1,1,0,1,1,0,1,0,34.34880828857422
1,1,0,0,0,1,1,1,0,0,0,0,30.77895736694336
0,0,1,1,0,0,0,0,1,1,1,0,34.60637664794922
0,0,0,0,1,1,1,1,0,1,0,1,33.939781188964844
0,0,0,0,1,0,0,0,0,1,0,1,34.4385871887207
0,0,1,0,0,0,0,1,0,0,1,0,41.33161544799805
0,0,0,1,0,0,1,0,0,0,0,0,46.98821258544922
1,0,0,1,1,1,0,0,1,1,0,1,29.330196380615234
0,0,0,0,0,1,1,0,1,1,0,0,35.5008544921875
0,0,1,1,0,0,0,0,1,0,1,0,36.99671173095703
1,1,0,1,1,1,1,0,1,0,0,1,29.7305965423584
1,0,0,0,0,1,0,0,0,0,0,1,30.82643699645996
0,0,1,1,0,1,1,1,1,1,0,1,34.68434524536133
0,0,1,1,1,1,1,0,1,1,0,0,33.04280090332031
1,0,0,1,1,1,0,0,1,1,0,0,29.42030906677246
1,1,1,1,0,1,0,0,1,0,0,1,29.9095516204834
0,1,1,1,0,1,1,1,1,0,1,1,35.57278823852539
0,1,1,0,1,0,0,0,0,0,0,0,34.75388717651367
1,0,1,0,0,1,0,0,0,1,1,1,29.805246353149414
0,1,1,0,0,0,0,1,1,1,1,0,34.134552001953125
1,1,1,1,0,0,1,1,1,1,0,1,29.70090103149414
0,0,0,1,1,1,0,1,1,0,1,0,34.62331008911133
1,0,0,0,0,1,0,0,1,0,0,1,30.19175148010254
1,1,1,0,1,0,0,0,0,1,1,1,30.001873016357422
0,1,1,1,0,1,1,1,1,1,0,0,34.718727111816406
0,1,0,1,0,0,1,1,0,0,1,0,40.54300308227539
1,1,0,1,1,0,1,1,1,1,1,1,29.276607513427734
1,1,1,1,0,0,0,1,1,0,1,0,29.772579193115234
1,1,0,1,0,0,1,0,0,1,0,0,30.646047592163086
0,0,1,0,0,1,0,0,1,0,0,1,37.25540542602539
1,0,0,0,0,0,1,0,0,1,0,1,30.700702667236328
1,1,0,1,1,0,0,0,0,0,0,0,30.67978858947754
0,1,0,1,1,1,0,1,0,1,1,0,33.22035598754883
1,1,1,1,0,1,1,1,0,0,0,1,30.544836044311523
1,0,0,0,0,1,0,0,0,0,0,0,30.91900062561035
0,0,1,1,1,1,1,0,0,0,1,1,34.27733612060547
1,0,0,0,0,0,1,1,0,0,0,0,31.047008514404297
0,0,0,0,1,0,1,1,1,0,0,0,34.90336990356445
0,1,0,0,0,1,1,1,1,0,1,1,35.96567153930664
1,0,0,1,1,1,0,0,1,0,0,0,29.754077911376953
0,1,0,0,0,0,1,1,1,0,1,0,36.79768753051758
0,0,0,1,1,0,0,1,0,0,1,0,34.770565032958984
1,0,1,0,0,1,1,1,1,1,1,1,29.47959327697754
1,1,0,0,1,1,0,1,1,1,1,1,28.997058868408203
0,1,0,1,0,0,0,1,1,0,0,0,37.695159912109375
1,0,1,1,0,1,0,0,1,1,0,0,29.737255096435547
1,0,0,0,0,0,0,1,1,1,1,0,29.637563705444336
0,0,1,1,1,1,0,1,0,0,0,1,34.35471725463867
1,1,0,0,1,0,1,0,1,0,1,1,29.926959991455078
0,0,1,1,1,1,0,1,1,0,0,0,34.402610778808594
0,1,0,0,1,1,1,1,1,0,1,1,34.17375183105469
