/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,0,0,0,0,0,1,0,1,0,0,1,69.31320190429688,0.5522867441177368
1,1,1,0,1,1,1,1,1,0,0,0,256.82281494140625,2.095017910003662
1,0,0,0,1,1,1,0,1,1,0,0,259.768310546875,2.0578773021698
0,1,1,1,0,0,1,1,1,1,0,0,108.6672134399414,0.7727352976799011
0,0,1,1,1,1,0,0,0,0,1,0,87.86072540283203,0.325878381729126
0,1,0,0,0,0,1,1,1,0,0,0,42.17348098754883,0.732181966304779
0,1,0,1,0,0,1,0,0,1,1,0,106.59376525878906,0.7053787112236023
0,0,1,0,0,1,0,0,0,0,1,0,49.162513732910156,0.1631980538368225
1,0,0,1,1,0,0,1,1,0,0,0,259.7970886230469,2.171691417694092
1,0,0,0,0,1,1,1,0,1,1,0,261.1891174316406,2.0665946006774902
0,1,0,1,0,0,0,0,1,1,1,1,108.76228332519531,0.6274940967559814
0,0,1,0,1,1,1,1,1,0,1,0,49.232391357421875,0.5645042657852173
1,0,1,0,1,1,1,0,0,1,0,1,261.7058410644531,2.0767765045166016
0,0,1,0,1,0,0,0,1,0,1,1,71.81431579589844,0.39535096287727356
0,1,1,0,1,1,0,1,1,0,0,0,47.30558395385742,0.5495696067810059
1,1,1,0,0,1,1,1,0,0,1,0,259.2618713378906,2.0876059532165527
1,0,0,1,1,0,1,1,1,0,1,1,262.87261962890625,2.164572238922119
1,1,1,0,0,1,1,0,0,1,0,1,259.79803466796875,2.1092405319213867
1,1,0,1,0,0,0,0,0,0,1,1,264.56890869140625,2.139404058456421
0,0,1,1,1,1,0,1,1,1,0,1,104.39627838134766,0.5797387361526489
1,1,1,0,0,0,0,1,1,0,1,0,259.2618713378906,2.1362266540527344
1,0,0,0,0,0,1,1,1,1,0,1,262.470703125,2.1411025524139404
1,0,0,0,0,1,0,1,0,1,1,0,261.1891174316406,2.065253496170044
0,0,0,1,0,0,0,1,1,0,0,1,75.2552261352539,0.5380228161811829
1,0,1,1,1,1,1,1,0,1,1,0,257.0970764160156,2.089277744293213
1,0,1,0,1,1,0,1,1,0,1,1,261.1640930175781,2.141000509262085
0,1,0,1,1,1,0,0,0,0,0,1,85.12053680419922,0.5812608003616333
0,1,0,0,0,0,0,1,1,0,0,0,42.17348098754883,0.5495696067810059
1,1,0,1,0,0,0,0,0,1,1,0,259.1942443847656,2.0566465854644775
1,1,0,0,1,1,1,0,1,0,0,0,258.83978271484375,2.0725111961364746
0,0,1,0,0,1,0,1,0,0,0,1,73.39122009277344,0.3982298970222473
0,1,0,0,0,0,1,0,1,1,0,0,74.03396606445312,0.7009881138801575
0,0,1,0,0,1,0,0,0,0,0,1,73.39122009277344,0.3351173400878906
1,0,1,1,0,1,1,0,1,0,0,0,258.8926696777344,2.109347105026245
1,1,1,0,1,0,0,1,1,1,0,0,257.1016540527344,2.148322582244873
1,0,0,0,1,1,1,1,0,0,0,0,257.06854248046875,2.062140941619873
0,1,1,0,0,1,1,0,0,0,0,0,46.96516036987305,0.6321056485176086
0,0,1,0,0,1,0,0,1,1,1,0,87.34336853027344,0.3553059697151184
1,1,0,1,1,0,1,0,0,1,1,1,263.8662109375,2.055948495864868
1,0,1,0,1,0,1,0,0,0,1,0,257.93914794921875,2.029913902282715
0,1,0,0,0,1,1,1,0,1,1,0,96.73490905761719,0.7380985021591187
1,1,1,1,1,1,0,0,1,0,1,1,263.72442626953125,2.203904390335083
0,0,0,1,1,0,0,0,1,1,0,1,97.5678482055664,0.5431500673294067
