/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,0,0,0,1,0,0,0,0,1,0,1,2484.334228515625
1,0,1,0,1,0,1,1,1,1,0,0,2649.747802734375
0,1,1,1,1,1,1,1,0,1,1,0,1138.2801513671875
0,1,0,0,1,0,1,1,1,0,0,1,753.9801025390625
1,0,1,1,0,1,0,1,1,1,1,1,2810.827880859375
0,0,0,1,0,0,1,0,0,0,1,0,579.0759887695312
1,0,1,0,1,0,0,1,0,0,1,1,2696.55078125
1,0,0,1,1,0,0,1,0,1,0,0,2705.680419921875
0,1,1,0,1,1,1,1,1,1,1,1,979.0159301757812
0,0,1,0,1,0,1,1,0,0,0,0,645.3477783203125
0,1,0,1,0,0,1,1,1,1,0,0,1052.2427978515625
0,1,1,0,1,0,0,0,0,0,1,1,705.6807861328125
0,0,0,0,1,0,1,1,0,0,1,0,645.2310791015625
0,0,0,1,0,0,0,0,1,1,0,0,595.51708984375
1,0,0,0,0,0,0,1,0,1,0,0,2553.016845703125
1,1,0,1,1,0,0,1,0,1,1,1,2828.617919921875
0,1,1,0,0,0,0,0,0,0,0,1,585.6558837890625
0,1,1,0,0,1,0,1,1,1,1,1,949.4295043945312
0,1,1,0,1,1,0,0,0,1,1,0,737.4559326171875
0,1,0,0,1,1,0,0,0,1,1,0,682.0519409179688
0,0,1,0,0,0,1,0,0,1,1,1,587.5911254882812
0,0,1,1,1,1,0,0,0,1,0,1,711.1566772460938
0,0,1,1,1,0,0,1,1,0,1,0,1061.8309326171875
0,0,1,0,1,0,1,0,0,1,0,1,491.73565673828125
0,1,0,1,1,0,0,1,0,1,0,1,1032.072509765625
1,0,1,1,1,1,1,0,1,1,1,1,2689.90576171875
1,0,1,0,1,0,0,0,1,0,0,1,2598.1396484375
0,0,0,0,0,0,0,0,0,1,1,1,538.908935546875
0,0,0,0,0,0,0,1,0,0,1,0,620.5359497070312
1,1,0,1,1,0,1,0,1,0,1,0,2755.526123046875
1,0,1,0,1,0,0,0,1,0,1,0,2667.97705078125
1,1,1,1,1,1,0,1,1,0,0,1,2798.911376953125
1,0,0,1,1,1,1,1,1,1,1,1,2782.5322265625
1,0,0,1,1,1,1,0,1,0,1,0,2647.51025390625
1,0,1,1,0,0,1,1,1,1,1,0,2879.98486328125
1,0,0,0,0,0,0,0,0,1,1,1,2581.17041015625
1,0,1,0,0,0,0,1,0,0,0,0,2606.15673828125
0,1,0,1,1,1,1,1,1,1,1,0,1153.2548828125
0,1,0,1,1,1,1,0,1,0,1,1,876.0335693359375
0,0,0,1,0,0,1,1,0,0,0,1,969.6160278320312
0,0,1,1,0,0,1,0,0,0,1,0,623.7493896484375
1,0,0,0,1,0,1,1,1,0,0,0,2645.27197265625
1,1,1,0,1,0,1,1,1,1,1,1,2771.82861328125
0,0,0,0,1,0,0,1,1,0,0,1,668.5200805664062
0,0,1,1,0,0,0,1,1,1,1,1,1101.576171875
0,1,0,0,0,1,1,0,0,1,0,1,605.223876953125
0,1,1,1,1,1,1,0,1,0,0,0,795.9585571289062
1,0,1,1,1,1,0,0,1,0,0,1,2643.166259765625
