/model.1/conv/Conv,/model.13/cv1/conv/Conv,/model.16/cv1/conv/Conv,/model.16/cv2/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.20/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,/model.7/conv/Conv,output0
1,1,0,1,1,1,1,0,0,0,1,1,265.9183044433594
1,0,1,0,1,1,0,0,0,0,0,0,261.8680419921875
1,1,1,1,0,1,1,0,0,0,1,1,268.1836242675781
1,0,0,0,1,0,0,1,0,0,1,0,260.409423828125
1,1,1,0,1,1,1,1,1,1,1,0,263.0454406738281
1,0,1,0,0,0,1,1,0,0,0,0,260.34771728515625
1,1,1,0,1,1,1,0,0,0,1,1,266.08026123046875
1,1,1,1,1,0,1,1,1,1,1,0,268.78753662109375
0,1,1,0,1,1,0,1,1,1,0,0,129.39280700683594
0,1,1,0,1,1,0,1,1,1,1,0,138.35304260253906
1,0,0,1,1,1,1,1,1,0,0,1,259.0813903808594
0,1,1,1,1,1,0,1,0,0,0,0,119.93464660644531
0,0,1,0,1,1,1,0,1,1,0,0,121.09352111816406
1,0,0,1,1,1,1,1,1,1,1,0,259.9312438964844
0,0,0,0,0,1,0,0,0,0,1,1,91.72846221923828
0,0,0,0,1,0,1,0,0,0,0,0,37.30241775512695
0,1,0,0,1,1,0,0,0,1,0,0,121.02766418457031
0,1,0,0,1,0,0,0,1,1,0,1,108.82148742675781
1,1,0,0,0,0,0,0,0,0,0,0,262.2873840332031
0,1,0,0,0,0,0,0,0,0,0,0,85.65000915527344
0,1,1,0,0,0,0,0,0,1,0,0,103.44117736816406
0,1,1,1,0,0,0,0,0,0,0,0,100.50303649902344
0,0,1,1,0,1,1,1,0,0,0,0,93.79008483886719
0,0,0,1,0,1,1,1,0,0,1,0,85.76591491699219
0,1,0,1,1,0,1,1,0,0,1,0,101.25894165039062
0,1,1,0,0,0,1,0,0,0,0,1,105.17301177978516
0,0,1,1,1,1,1,1,1,0,0,1,116.072021484375
1,1,1,1,1,0,0,1,0,1,0,0,262.1708068847656
1,0,1,0,0,1,0,0,0,0,0,1,263.2603454589844
0,1,0,0,0,0,0,0,0,0,1,0,93.42848205566406
1,0,0,1,1,1,0,1,1,1,0,0,255.072998046875
1,1,0,1,1,1,1,0,1,1,1,1,261.6544189453125
0,1,1,1,1,1,1,1,1,0,1,1,131.96534729003906
0,1,1,1,0,1,0,0,0,0,0,1,118.90501403808594
0,0,0,1,0,0,0,0,0,0,1,0,75.26502227783203
0,0,0,1,0,1,0,0,1,0,1,1,105.83317565917969
0,1,1,0,1,1,0,1,0,1,0,0,119.9209976196289
0,0,0,0,1,1,0,0,0,1,1,1,115.72526550292969
1,0,0,1,0,0,0,1,1,1,1,0,263.5733642578125
1,0,0,0,1,0,1,1,1,0,0,1,261.15899658203125
1,0,0,1,0,0,1,0,1,0,1,1,265.6852111816406
1,0,1,1,0,1,1,1,1,1,0,0,257.83062744140625
1,0,1,1,1,0,1,1,0,1,1,0,262.05133056640625
0,0,0,1,1,0,0,0,0,0,0,0,40.90814971923828
0,0,0,0,0,1,0,0,0,0,1,0,81.69100189208984
0,1,1,0,1,0,0,0,1,1,1,0,126.56507873535156
0,0,1,0,0,0,0,0,0,0,1,0,70.09069061279297
0,1,0,0,1,1,1,1,1,1,1,0,136.1922149658203
1,1,1,0,0,1,0,1,1,0,1,0,261.02142333984375
1,1,0,1,1,0,1,0,1,1,1,0,268.18658447265625
1,0,0,0,0,0,0,0,0,0,1,0,261.4111633300781
1,1,1,0,1,0,1,0,1,1,0,1,264.64501953125
0,1,1,1,1,1,1,1,1,1,1,0,143.23057556152344
