/model.1/conv/Conv,/model.16/cv1/conv/Conv,/model.17/conv/Conv,/model.2/cv2/conv/Conv,/model.23/cv2.0/cv2.0.0/conv/Conv,/model.23/cv4.0/cv4.0.0/conv/Conv,/model.23/proto/cv1/conv/Conv,/model.23/proto/cv2/conv/Conv,/model.23/proto/upsample/ConvTranspose,/model.3/conv/Conv,/model.4/cv2/conv/Conv,/model.5/conv/Conv,output0,output1
0,0,1,1,1,1,1,1,1,0,0,1,70.77091217041016,0.7471309900283813
0,1,0,0,0,0,0,0,0,1,0,1,94.66148376464844,0.8462365865707397
1,1,1,1,0,1,0,1,1,0,1,1,334.21624755859375,2.6418185234069824
1,1,1,0,1,1,0,0,0,0,1,1,334.49200439453125,2.6488189697265625
0,0,1,1,0,1,0,1,0,0,1,1,77.31353759765625,0.8763726949691772
1,0,0,1,1,0,0,1,1,1,1,1,333.8976745605469,2.6717514991760254
1,0,0,1,0,1,1,0,0,1,0,0,333.5068359375,2.67751145362854
1,0,0,1,0,1,1,1,1,1,0,1,333.58172607421875,2.6728463172912598
1,0,0,1,0,0,1,1,0,1,1,1,333.8976745605469,2.670198440551758
0,1,1,1,0,0,0,1,0,0,0,0,102.82633972167969,0.7456095814704895
1,0,0,1,0,1,0,0,0,0,1,1,334.06134033203125,2.6482043266296387
0,1,1,1,1,1,0,0,0,1,0,1,107.03861236572266,1.0693637132644653
1,1,1,1,0,0,1,1,1,0,1,1,334.21624755859375,2.663076877593994
1,0,0,1,0,1,0,1,1,0,0,1,333.7106628417969,2.6351675987243652
0,1,0,0,0,0,0,0,1,1,0,1,94.66148376464844,0.8606466054916382
0,0,0,0,0,0,0,1,0,0,0,1,28.526935577392578,0.49067145586013794
1,1,0,1,1,0,0,0,1,0,0,1,333.63616943359375,2.633859395980835
1,1,1,0,0,0,1,0,0,0,0,0,335.0417785644531,2.656482696533203
1,0,0,1,0,0,0,1,0,0,0,1,333.7106628417969,2.6303493976593018
1,1,0,1,1,1,1,0,1,0,1,0,333.99591064453125,2.640225887298584
0,0,1,1,0,0,1,1,1,1,1,0,85.95010375976562,1.0743319988250732
1,1,1,1,1,0,1,0,0,1,0,0,333.9244384765625,2.6713452339172363
0,1,0,1,0,1,0,0,1,1,1,1,113.1424560546875,1.0989805459976196
0,1,0,1,0,0,0,1,1,0,0,0,91.6931381225586,0.7499380111694336
0,1,1,1,0,1,1,1,0,0,0,0,102.82633972167969,0.7501245141029358
1,0,0,0,0,0,0,0,0,0,0,1,334.1885070800781,2.645879030227661
